date,user,content,likes,retweets,label
8/8/23 7:07,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,191,2,0
1/5/23 22:03,barrelreport,SPR releases seem to be slowing. Price floor forming? #OOTT,15,61,1
10/20/23 14:55,oilquant,Brent climbing after strong Chinese import numbers. #OOTT,212,86,0
1/17/23 11:20,brentbulls,Backwardation deepening in crude curve. Market tight. #OOTT,75,80,0
2/16/23 14:25,energyalpha,WTI slips on stronger USD and inventory build. #OOTT,258,82,1
10/25/23 10:22,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,57,50,1
11/17/23 4:39,barrelreport,SPR releases seem to be slowing. Price floor forming? #OOTT,117,38,0
1/4/23 2:53,opecintel,Crude oil inventories fell again this week. #OOTT,64,83,1
12/22/23 11:14,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,31,40,0
11/19/23 7:55,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,260,18,0
1/11/23 2:51,supplysignals,Backwardation deepening in crude curve. Market tight. #OOTT,99,59,0
7/2/23 23:07,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,143,67,0
3/2/23 1:25,opecintel,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,85,0,0
9/26/23 14:18,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,104,88,1
1/10/23 11:38,traderecon,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,191,13,0
11/1/23 10:11,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,300,55,0
10/26/23 2:16,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,289,99,1
1/19/23 2:49,opecintel,WTI slips on stronger USD and inventory build. #OOTT,283,24,0
10/28/23 5:46,crudealert,Crude oil inventories fell again this week. #OOTT,65,35,1
10/20/23 19:40,energyalpha,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,150,72,1
3/4/23 3:00,oilquant,Crude oil inventories fell again this week. #OOTT,182,58,1
8/21/23 6:20,crudealert,Brent climbing after strong Chinese import numbers. #OOTT,113,24,0
1/13/23 2:50,crudealert,Brent climbing after strong Chinese import numbers. #OOTT,67,19,0
12/7/23 9:07,oilquant,WTI slips on stronger USD and inventory build. #OOTT,28,16,0
1/20/23 2:01,opecintel,Crude oil inventories fell again this week. #OOTT,75,17,1
10/22/23 20:40,barrelreport,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,81,61,0
9/6/23 17:00,energyalpha,SPR releases seem to be slowing. Price floor forming? #OOTT,225,39,1
12/13/23 21:13,brentbulls,WTI slips on stronger USD and inventory build. #OOTT,216,62,0
12/14/23 0:20,crudealert,Backwardation deepening in crude curve. Market tight. #OOTT,297,63,1
1/13/23 15:07,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,246,24,0
10/9/23 21:49,energyalpha,SPR releases seem to be slowing. Price floor forming? #OOTT,121,39,0
3/12/23 21:35,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,229,3,0
10/16/23 11:04,brentbulls,Refinery demand expected to rise into summer. #OOTT,89,88,1
4/14/23 7:28,oilwatcher,EIA data surprises traders: bullish draw reported. #OOTT,7,28,1
9/25/23 17:46,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,59,16,0
1/23/23 10:10,opecintel,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,119,9,0
11/17/23 2:56,crudealert,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,137,4,1
1/13/23 8:51,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,98,92,1
10/8/23 11:40,crudealert,Refinery demand expected to rise into summer. #OOTT,196,49,1
12/31/23 20:31,oilquant,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,110,57,0
10/11/23 1:59,oilquant,Brent climbing after strong Chinese import numbers. #OOTT,59,2,1
3/7/23 19:15,oilwatcher,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,7,49,0
2/2/23 4:33,supplysignals,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,136,31,1
4/27/23 22:04,crudealert,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,18,22,0
9/12/23 8:47,traderecon,Refinery demand expected to rise into summer. #OOTT,300,99,1
10/6/23 19:38,opecintel,Brent climbing after strong Chinese import numbers. #OOTT,64,55,1
5/25/23 21:20,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,250,25,1
10/11/23 21:16,crudealert,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,219,28,1
4/27/23 20:14,opecintel,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,299,30,1
3/16/23 8:26,barrelreport,SPR releases seem to be slowing. Price floor forming? #OOTT,59,15,0
3/10/23 9:40,crudealert,EIA data surprises traders: bullish draw reported. #OOTT,253,18,1
3/9/23 11:09,macrocrude,SPR releases seem to be slowing. Price floor forming? #OOTT,169,10,1
12/18/23 10:57,oilquant,Backwardation deepening in crude curve. Market tight. #OOTT,206,24,1
4/25/23 10:19,traderecon,EIA data surprises traders: bullish draw reported. #OOTT,30,11,0
8/2/23 17:44,opecintel,Crude oil inventories fell again this week. #OOTT,146,54,1
5/30/23 22:07,barrelreport,Refinery demand expected to rise into summer. #OOTT,187,23,0
8/4/23 16:36,opecintel,EIA data surprises traders: bullish draw reported. #OOTT,82,97,1
2/9/23 12:24,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,259,79,1
6/21/23 10:53,opecintel,Crude oil inventories fell again this week. #OOTT,206,72,0
12/17/23 13:15,traderecon,Crude oil inventories fell again this week. #OOTT,178,89,1
10/7/23 19:02,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,106,69,0
4/13/23 3:16,barrelreport,Backwardation deepening in crude curve. Market tight. #OOTT,47,76,0
2/5/23 21:03,opecintel,Refinery demand expected to rise into summer. #OOTT,184,43,1
10/27/23 17:01,opecintel,WTI slips on stronger USD and inventory build. #OOTT,156,37,0
1/2/23 14:10,macrocrude,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,48,68,1
2/13/23 10:30,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,286,1,1
1/25/23 10:34,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,276,24,0
1/4/23 12:58,macrocrude,WTI slips on stronger USD and inventory build. #OOTT,264,26,0
1/26/23 0:47,traderecon,Crude oil inventories fell again this week. #OOTT,213,90,0
2/26/23 1:02,brentbulls,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,228,8,0
3/20/23 14:20,crudealert,Crude oil inventories fell again this week. #OOTT,58,68,1
11/9/23 2:27,macrocrude,Refinery demand expected to rise into summer. #OOTT,267,55,1
6/18/23 17:32,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,264,17,0
3/22/23 20:24,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,287,47,1
7/27/23 8:42,barrelreport,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,296,44,1
7/7/23 8:32,energyalpha,Backwardation deepening in crude curve. Market tight. #OOTT,172,12,1
1/28/23 22:28,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,12,88,1
8/5/23 11:31,brentbulls,WTI slips on stronger USD and inventory build. #OOTT,195,12,0
9/23/23 8:25,oilquant,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,294,65,0
7/18/23 21:30,barrelreport,EIA data surprises traders: bullish draw reported. #OOTT,104,60,1
7/15/23 14:18,macrocrude,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,278,26,0
4/17/23 10:44,macrocrude,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,204,59,0
3/3/23 10:29,energyalpha,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,168,100,0
12/6/23 2:21,energyalpha,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,0,76,1
8/2/23 10:56,brentbulls,Backwardation deepening in crude curve. Market tight. #OOTT,121,97,1
11/1/23 7:36,oilquant,Refinery demand expected to rise into summer. #OOTT,25,80,1
9/16/23 19:31,crudealert,Crude oil inventories fell again this week. #OOTT,109,54,0
3/7/23 23:55,crudealert,Refinery demand expected to rise into summer. #OOTT,132,28,1
4/17/23 7:25,barrelreport,Refinery demand expected to rise into summer. #OOTT,237,22,1
5/25/23 22:43,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,271,30,0
11/10/23 7:10,traderecon,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,110,62,1
1/13/23 18:57,brentbulls,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,198,48,1
12/9/23 10:42,macrocrude,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,140,100,0
4/16/23 17:28,supplysignals,EIA data surprises traders: bullish draw reported. #OOTT,209,84,0
9/7/23 23:30,oilquant,Crude oil inventories fell again this week. #OOTT,34,50,0
3/24/23 7:39,barrelreport,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,84,14,1
3/20/23 0:49,oilquant,Backwardation deepening in crude curve. Market tight. #OOTT,11,83,1
6/14/23 1:39,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,141,94,1
1/12/23 18:47,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,135,67,0
5/25/23 14:45,oilquant,Backwardation deepening in crude curve. Market tight. #OOTT,251,93,0
11/20/23 17:21,brentbulls,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,252,83,1
7/18/23 20:15,oilquant,WTI slips on stronger USD and inventory build. #OOTT,124,50,1
3/28/23 17:32,supplysignals,Backwardation deepening in crude curve. Market tight. #OOTT,271,8,0
6/17/23 12:23,crudealert,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,160,98,0
7/23/23 18:40,traderecon,Backwardation deepening in crude curve. Market tight. #OOTT,270,40,0
1/22/23 21:21,barrelreport,Refinery demand expected to rise into summer. #OOTT,263,4,0
1/26/23 22:32,crudealert,SPR releases seem to be slowing. Price floor forming? #OOTT,194,63,1
1/16/23 7:19,barrelreport,WTI slips on stronger USD and inventory build. #OOTT,132,29,0
10/16/23 11:38,barrelreport,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,236,39,1
7/30/23 21:06,brentbulls,Refinery demand expected to rise into summer. #OOTT,79,7,1
4/20/23 13:30,brentbulls,EIA data surprises traders: bullish draw reported. #OOTT,15,73,1
1/6/23 10:54,barrelreport,SPR releases seem to be slowing. Price floor forming? #OOTT,266,66,0
9/22/23 8:45,oilwatcher,Brent climbing after strong Chinese import numbers. #OOTT,24,52,0
7/22/23 18:47,opecintel,SPR releases seem to be slowing. Price floor forming? #OOTT,240,12,0
10/23/23 21:11,traderecon,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,157,53,0
3/21/23 2:32,oilquant,EIA data surprises traders: bullish draw reported. #OOTT,250,32,1
9/8/23 7:15,energyalpha,Crude oil inventories fell again this week. #OOTT,268,5,0
10/16/23 5:58,energyalpha,SPR releases seem to be slowing. Price floor forming? #OOTT,226,41,0
2/11/23 0:52,oilwatcher,Brent climbing after strong Chinese import numbers. #OOTT,113,36,1
12/1/23 7:15,supplysignals,Refinery demand expected to rise into summer. #OOTT,57,3,0
7/4/23 10:59,energyalpha,SPR releases seem to be slowing. Price floor forming? #OOTT,164,25,1
8/6/23 5:08,opecintel,Refinery demand expected to rise into summer. #OOTT,18,22,1
9/12/23 12:06,crudealert,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,220,35,1
5/1/23 10:45,opecintel,EIA data surprises traders: bullish draw reported. #OOTT,10,6,1
2/21/23 1:32,energyalpha,Brent climbing after strong Chinese import numbers. #OOTT,131,9,1
6/12/23 10:39,crudealert,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,29,77,1
10/1/23 10:48,supplysignals,WTI slips on stronger USD and inventory build. #OOTT,239,33,1
6/2/23 15:58,oilquant,EIA data surprises traders: bullish draw reported. #OOTT,11,79,1
4/27/23 14:58,traderecon,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,13,69,0
6/18/23 22:08,macrocrude,WTI slips on stronger USD and inventory build. #OOTT,293,57,0
8/22/23 19:06,oilquant,Brent climbing after strong Chinese import numbers. #OOTT,25,69,0
2/20/23 14:23,oilwatcher,EIA data surprises traders: bullish draw reported. #OOTT,144,5,0
5/7/23 12:35,brentbulls,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,27,40,1
12/15/23 11:36,traderecon,Refinery demand expected to rise into summer. #OOTT,247,15,0
8/23/23 7:02,oilwatcher,SPR releases seem to be slowing. Price floor forming? #OOTT,43,87,1
1/2/23 10:33,energyalpha,Refinery demand expected to rise into summer. #OOTT,233,64,0
6/29/23 22:10,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,272,39,0
1/23/23 19:34,energyalpha,WTI slips on stronger USD and inventory build. #OOTT,96,40,0
3/26/23 12:41,barrelreport,Crude oil inventories fell again this week. #OOTT,178,23,1
8/22/23 17:26,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,179,80,0
12/29/23 21:56,traderecon,EIA data surprises traders: bullish draw reported. #OOTT,78,21,1
11/23/23 14:42,traderecon,EIA data surprises traders: bullish draw reported. #OOTT,142,68,1
4/14/23 5:03,traderecon,Backwardation deepening in crude curve. Market tight. #OOTT,32,8,0
3/10/23 23:43,brentbulls,Backwardation deepening in crude curve. Market tight. #OOTT,72,51,0
7/19/23 23:53,oilquant,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,241,8,0
4/2/23 4:09,oilwatcher,Backwardation deepening in crude curve. Market tight. #OOTT,29,25,1
6/24/23 16:31,energyalpha,Crude oil inventories fell again this week. #OOTT,4,32,0
1/6/23 6:17,macrocrude,WTI slips on stronger USD and inventory build. #OOTT,275,81,1
12/1/23 13:07,brentbulls,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,194,11,1
6/28/23 8:25,energyalpha,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,201,36,0
11/11/23 20:48,opecintel,SPR releases seem to be slowing. Price floor forming? #OOTT,273,59,0
5/24/23 10:24,barrelreport,Backwardation deepening in crude curve. Market tight. #OOTT,249,25,1
4/29/23 17:46,barrelreport,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,6,10,1
5/9/23 5:28,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,289,38,1
11/20/23 15:40,brentbulls,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,52,82,0
6/4/23 7:47,opecintel,EIA data surprises traders: bullish draw reported. #OOTT,34,30,1
1/9/23 13:37,oilquant,Brent climbing after strong Chinese import numbers. #OOTT,152,66,0
11/28/23 16:45,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,183,10,1
9/24/23 14:36,supplysignals,SPR releases seem to be slowing. Price floor forming? #OOTT,119,83,1
2/17/23 14:45,traderecon,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,296,60,0
10/11/23 23:10,opecintel,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,244,70,1
9/18/23 13:29,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,79,1,0
8/4/23 7:00,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,224,83,0
4/29/23 7:11,supplysignals,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,223,62,1
9/12/23 22:30,supplysignals,EIA data surprises traders: bullish draw reported. #OOTT,46,41,0
7/7/23 5:49,macrocrude,Brent climbing after strong Chinese import numbers. #OOTT,231,82,0
12/28/23 0:42,oilwatcher,Crude oil inventories fell again this week. #OOTT,85,50,1
9/28/23 13:16,barrelreport,OPEC+ signaling deeper cuts next quarter. Expect volatility. #OOTT,247,71,0
5/18/23 0:19,crudealert,Refinery demand expected to rise into summer. #OOTT,280,34,0
8/3/23 14:50,macrocrude,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,81,93,0
6/10/23 6:49,traderecon,WTI slips on stronger USD and inventory build. #OOTT,149,89,1
6/30/23 1:25,brentbulls,SPR releases seem to be slowing. Price floor forming? #OOTT,54,75,0
6/24/23 12:46,traderecon,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,163,38,1
4/1/23 0:35,crudealert,Refinery demand expected to rise into summer. #OOTT,190,31,1
10/6/23 23:19,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,72,52,0
7/19/23 11:18,traderecon,Refinery demand expected to rise into summer. #OOTT,267,59,0
10/18/23 10:27,traderecon,Russian exports reportedly down 300kbpd. Watch this space. #OOTT,129,77,0
8/3/23 14:35,crudealert,Backwardation deepening in crude curve. Market tight. #OOTT,144,53,1
1/2/23 22:15,energyalpha,WTI slips on stronger USD and inventory build. #OOTT,100,90,0
2/26/23 7:39,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,246,31,0
6/1/23 2:58,traderecon,Brent climbing after strong Chinese import numbers. #OOTT,42,23,0
2/7/23 17:35,supplysignals,Geopolitical tensions in the Gulf fueling crude rally. #OOTT,6,35,0
12/14/23 11:35,supplysignals,Brent climbing after strong Chinese import numbers. #OOTT,120,53,0
8/17/23 2:35,crudealert,Refinery demand expected to rise into summer. #OOTT,178,32,1
9/25/23 3:45,opecintel,WTI slips on stronger USD and inventory build. #OOTT,108,60,1
11/16/23 7:48,macrocrude,EIA data surprises traders: bullish draw reported. #OOTT,53,41,0
7/26/23 22:40,traderecon,SPR releases seem to be slowing. Price floor forming? #OOTT,57,75,0
8/4/23 16:21,crudealert,WTI slips on stronger USD and inventory build. #OOTT,282,55,0
